Time,QueueSize,QueueOccupancy,DropProbability,RandomNumber,PacketDropped,PacketsDropped,PacketsForwarded,PacketsReceived,ArrivalRate,ServiceRate
66.6,5,0.833333,1,0.223082,1,150,66,222,3.33333,0.990991
66.9,5,0.833333,1,0.891554,1,151,66,223,3.33333,0.986547
67.2,5,0.833333,1,0.952749,1,152,66,224,3.33333,0.982143
67.3,4,0.666667,0.5,-1,0,152,67,224,3.32838,0.995542
67.5,5,0.833333,1,0.680056,0,152,67,225,3.33333,0.992593
67.8,5,0.833333,1,0.447125,1,153,67,226,3.33333,0.988201
68.1,5,0.833333,1,0.449198,1,154,67,227,3.33333,0.983847
68.3,4,0.666667,0.5,-1,0,154,68,227,3.32357,0.995608
68.4,5,0.833333,1,0.846409,0,154,68,228,3.33333,0.994152
68.7,5,0.833333,1,0.978571,1,155,68,229,3.33333,0.989811
69,5,0.833333,1,0.699479,1,156,68,230,3.33333,0.985507
69.3,4,0.666667,0.5,-1,0,156,69,230,3.3189,0.995671
69.3,4,0.666667,0.5,0.116202,1,157,69,231,3.33333,0.995671
69.6,4,0.666667,0.5,0.297437,1,158,69,232,3.33333,0.991379
69.9,5,0.833333,1,0.767024,0,158,69,233,3.33333,0.987124
70.2,5,0.833333,1,0.813798,1,159,69,234,3.33333,0.982906
70.3,4,0.666667,0.5,-1,0,159,70,234,3.32859,0.995733
70.5,4,0.666667,0.5,0.41182,1,160,70,235,3.33333,0.992908
70.8,4,0.666667,0.5,0.396506,1,161,70,236,3.33333,0.988701
71.1,5,0.833333,1,0.675439,0,161,70,237,3.33333,0.984529
71.3,4,0.666667,0.5,-1,0,161,71,237,3.32398,0.995792
71.4,5,0.833333,1,0.881103,0,161,71,238,3.33333,0.994398
71.7,5,0.833333,1,0.249796,1,162,71,239,3.33333,0.990237
72,5,0.833333,1,0.581273,1,163,71,240,3.33333,0.986111
72.3,4,0.666667,0.5,-1,0,163,72,240,3.3195,0.995851
72.3,4,0.666667,0.5,0.313218,1,164,72,241,3.33333,0.995851
72.6,5,0.833333,1,0.881735,0,164,72,242,3.33333,0.991736
72.9,5,0.833333,1,0.965416,1,165,72,243,3.33333,0.987654
73.2,5,0.833333,1,0.692532,1,166,72,244,3.33333,0.983607
73.3,4,0.666667,0.5,-1,0,166,73,244,3.32879,0.995907
73.5,5,0.833333,1,0.588465,0,166,73,245,3.33333,0.993197
73.8,5,0.833333,1,0.725254,1,167,73,246,3.33333,0.98916
74.1,5,0.833333,1,0.659668,1,168,73,247,3.33333,0.985155
74.3,4,0.666667,0.5,-1,0,168,74,247,3.32436,0.995962
74.4,5,0.833333,1,0.501324,0,168,74,248,3.33333,0.994624
74.7,5,0.833333,1,0.533206,1,169,74,249,3.33333,0.990629
75,5,0.833333,1,0.956084,1,170,74,250,3.33333,0.986667
75.3,4,0.666667,0.5,-1,0,170,75,250,3.32005,0.996016
75.3,4,0.666667,0.5,0.230533,1,171,75,251,3.33333,0.996016
75.6,5,0.833333,1,0.64399,0,171,75,252,3.33333,0.992063
75.9,5,0.833333,1,0.394869,1,172,75,253,3.33333,0.988142
76.2,5,0.833333,1,0.423855,1,173,75,254,3.33333,0.984252
76.3,4,0.666667,0.5,-1,0,173,76,254,3.32896,0.996068
76.5,5,0.833333,1,0.618809,0,173,76,255,3.33333,0.993464
76.8,5,0.833333,1,0.606393,1,174,76,256,3.33333,0.989583
77.1,5,0.833333,1,0.474868,1,175,76,257,3.33333,0.985733
77.3,4,0.666667,0.5,-1,0,175,77,257,3.32471,0.996119
77.4,4,0.666667,0.5,0.0191932,1,176,77,258,3.33333,0.994832
