Time,QueueSize,QueueOccupancy,DropProbability,RandomNumber,PacketDropped,PacketsDropped,PacketsForwarded,PacketsReceived,ArrivalRate,ServiceRate
52.2,11,0.916667,1,0.317983,1,111,51,174,3.33333,0.977011
52.3,10,0.833333,0.5,-1,0,111,52,174,3.32696,0.994264
52.5,11,0.916667,1,0.880476,0,111,52,175,3.33333,0.990476
52.8,11,0.916667,1,0.414263,1,112,52,176,3.33333,0.984848
53.1,11,0.916667,1,0.918235,1,113,52,177,3.33333,0.979284
53.3,10,0.833333,0.5,-1,0,113,53,177,3.32083,0.994371
53.4,10,0.833333,0.5,0.0641475,1,114,53,178,3.33333,0.992509
53.7,10,0.833333,0.5,0.216822,1,115,53,179,3.33333,0.986965
54,11,0.916667,1,0.692472,0,115,53,180,3.33333,0.981481
54.3,10,0.833333,0.5,-1,0,115,54,180,3.31492,0.994475
54.3,11,0.916667,1,0.565189,0,115,54,181,3.33333,0.994475
54.6,11,0.916667,1,0.566601,1,116,54,182,3.33333,0.989011
54.9,11,0.916667,1,0.865103,1,117,54,183,3.33333,0.983607
55.2,11,0.916667,1,0.265389,1,118,54,184,3.33333,0.978261
55.3,10,0.833333,0.5,-1,0,118,55,184,3.32731,0.994575
55.5,11,0.916667,1,0.508969,0,118,55,185,3.33333,0.990991
55.8,11,0.916667,1,0.523248,1,119,55,186,3.33333,0.985663
56.1,11,0.916667,1,0.916723,1,120,55,187,3.33333,0.980392
56.3,10,0.833333,0.5,-1,0,120,56,187,3.32149,0.994671
56.4,10,0.833333,0.5,0.0939405,1,121,56,188,3.33333,0.992908
56.7,11,0.916667,1,0.921158,0,121,56,189,3.33333,0.987654
57,11,0.916667,1,0.575946,1,122,56,190,3.33333,0.982456
57.3,10,0.833333,0.5,-1,0,122,57,190,3.31588,0.994764
57.3,10,0.833333,0.5,0.0831125,1,123,57,191,3.33333,0.994764
57.6,11,0.916667,1,0.929296,0,123,57,192,3.33333,0.989583
57.9,11,0.916667,1,0.277719,1,124,57,193,3.33333,0.984456
58.2,11,0.916667,1,0.318569,1,125,57,194,3.33333,0.979381
58.3,10,0.833333,0.5,-1,0,125,58,194,3.32762,0.994854
58.5,10,0.833333,0.5,0.0093567,1,126,58,195,3.33333,0.991453
58.8,11,0.916667,1,0.66741,0,126,58,196,3.33333,0.986395
59.1,11,0.916667,1,0.842342,1,127,58,197,3.33333,0.981387
59.3,10,0.833333,0.5,-1,0,127,59,197,3.32209,0.994941
59.4,10,0.833333,0.5,0.131798,1,128,59,198,3.33333,0.993266
59.7,11,0.916667,1,0.647174,0,128,59,199,3.33333,0.988275
60,11,0.916667,1,0.716327,1,129,59,200,3.33333,0.983333
60.3,10,0.833333,0.5,-1,0,129,60,200,3.31675,0.995025
60.3,11,0.916667,1,0.841386,0,129,60,201,3.33333,0.995025
60.6,11,0.916667,1,0.289406,1,130,60,202,3.33333,0.990099
60.9,11,0.916667,1,0.26473,1,131,60,203,3.33333,0.985222
61.2,11,0.916667,1,0.183191,1,132,60,204,3.33333,0.980392
61.3,10,0.833333,0.5,-1,0,132,61,204,3.3279,0.995106
61.5,10,0.833333,0.5,0.397821,1,133,61,205,3.33333,0.99187
61.8,11,0.916667,1,0.586513,0,133,61,206,3.33333,0.987055
62.1,11,0.916667,1,0.552821,1,134,61,207,3.33333,0.982287
62.3,10,0.833333,0.5,-1,0,134,62,207,3.32263,0.995185
62.4,10,0.833333,0.5,0.0201076,1,135,62,208,3.33333,0.99359
